run_id,seed,scenario_id,episode,step,n_scenario,n_discovered,n_discovered_h1,n_discovered_h2,n_discovered_h3,change_type,change_fired,n_touched_nodes,relevant,event_phase,event_id,step_fired,visibility_lag_steps,touched_node_visible,attributed,node_origin_is_join,agent_drift_full,change_drift_full,agent_drift_mean,agent_drift_max,agent_drift_min,change_drift_mean,change_drift_max,change_drift_min,attenuation_ratio_mean,attenuation_ratio_max,attenuation_ratio_min,norm_h1,norm_h2,norm_h3,delta_h_v_norm,attenuation_ratio_full,action_referenced_removed_entity,agent_action_succeeded,pooling_mode,connectivity_event_fired,connectivity_n_touched_nodes,norm_h1_mean,norm_h1_max,norm_h1_min,norm_h2_mean,norm_h2_max,norm_h2_min,norm_h3_mean,norm_h3_max,norm_h3_min
F2_static_seed100_evalstatic,100,._graphs_yN30_s100_2026-08-05_21-16-40_1,0,40,30,13,13,13,13,,False,0,,no_change,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04814076423645,2.04814076423645,2.04814076423645,0.0,0.0,,False,mean+max+min,False,0,0.5431193709373474,1.3111714124679565,1.4767299890518188,0.5431193709373474,1.3111714124679565,1.4767299890518188,0.5431193709373474,1.3111714124679565,1.4767299890518188
F2_static_seed100_evalstatic,100,._graphs_yN30_s100_2026-08-05_21-16-40_1,0,41,30,13,13,13,13,,False,0,,no_change,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04814076423645,2.04814076423645,2.04814076423645,0.0,0.0,,False,mean+max+min,False,0,0.5431193709373474,1.3111714124679565,1.4767299890518188,0.5431193709373474,1.3111714124679565,1.4767299890518188,0.5431193709373474,1.3111714124679565,1.4767299890518188
F2_static_seed100_evalstatic,100,._graphs_yN30_s100_2026-08-05_21-16-40_1,0,42,30,13,13,13,13,,False,0,,no_change,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04814076423645,2.04814076423645,2.04814076423645,0.0,0.0,,False,mean+max+min,False,0,0.5431193709373474,1.3111714124679565,1.4767299890518188,0.5431193709373474,1.3111714124679565,1.4767299890518188,0.5431193709373474,1.3111714124679565,1.4767299890518188
F2_static_seed100_evalstatic,100,._graphs_yN30_s100_2026-08-05_21-16-40_1,0,43,30,13,13,13,13,,False,0,,no_change,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04814076423645,2.04814076423645,2.04814076423645,0.0,0.0,,False,mean+max+min,False,0,0.5431193709373474,1.3111714124679565,1.4767299890518188,0.5431193709373474,1.3111714124679565,1.4767299890518188,0.5431193709373474,1.3111714124679565,1.4767299890518188
F2_static_seed100_evalstatic,100,._graphs_yN30_s100_2026-08-05_21-16-40_1,0,44,30,13,13,13,13,,False,0,,no_change,,,,,,,0.06334026441922933,0.0,0.11413506494874744,0.07181546309663792,0.04346910514284764,0.0,0.0,0.0,0.0,0.0,0.0,2.04814076423645,2.0258708000183105,2.0258708000183105,0.0,0.0,,True,mean+max+min,True,2,0.5431193709373474,1.3111714124679565,1.4767299890518188,0.569311797618866,1.2757141590118408,1.4671708345413208,0.569311797618866,1.2757141590118408,1.4671708345413208
F2_static_seed100_evalstatic,100,._graphs_yN30_s100_2026-08-05_21-16-40_1,0,45,30,13,13,13,13,,False,0,,no_change,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0258708000183105,2.0258708000183105,2.0258708000183105,0.0,0.0,,False,mean+max+min,False,0,0.569311797618866,1.2757141590118408,1.4671708345413208,0.569311797618866,1.2757141590118408,1.4671708345413208,0.569311797618866,1.2757141590118408,1.4671708345413208
F2_static_seed100_evalstatic,100,._graphs_yN30_s100_2026-08-05_21-16-40_1,0,46,30,13,13,13,13,,False,0,,no_change,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0258708000183105,2.0258708000183105,2.0258708000183105,0.0,0.0,,False,mean+max+min,False,0,0.569311797618866,1.2757141590118408,1.4671708345413208,0.569311797618866,1.2757141590118408,1.4671708345413208,0.569311797618866,1.2757141590118408,1.4671708345413208
F2_static_seed100_evalstatic,100,._graphs_yN30_s100_2026-08-05_21-16-40_1,0,47,30,13,13,13,13,,False,0,,no_change,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0258708000183105,2.0258708000183105,2.0258708000183105,0.0,0.0,,False,mean+max+min,False,0,0.569311797618866,1.2757141590118408,1.4671708345413208,0.569311797618866,1.2757141590118408,1.4671708345413208,0.569311797618866,1.2757141590118408,1.4671708345413208
F2_static_seed100_evalstatic,100,._graphs_yN30_s100_2026-08-05_21-16-40_1,0,48,30,13,13,13,13,,False,0,,no_change,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0258708000183105,2.0258708000183105,2.0258708000183105,0.0,0.0,,False,mean+max+min,False,0,0.569311797618866,1.2757141590118408,1.4671708345413208,0.569311797618866,1.2757141590118408,1.4671708345413208,0.569311797618866,1.2757141590118408,1.4671708345413208
F2_static_seed100_evalstatic,100,._graphs_yN30_s100_2026-08-05_21-16-40_1,0,49,30,13,13,13,13,,False,0,,no_change,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0258708000183105,2.0258708000183105,2.0258708000183105,0.0,0.0,,False,mean+max+min,False,0,0.569311797618866,1.2757141590118408,1.4671708345413208,0.569311797618866,1.2757141590118408,1.4671708345413208,0.569311797618866,1.2757141590118408,1.4671708345413208
F2_static_seed100_evalstatic,100,._graphs_yN30_s100_2026-08-05_21-16-40_1,0,50,30,13,13,13,13,,False,0,,no_change,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0258708000183105,2.0258708000183105,2.0258708000183105,0.0,0.0,,False,mean+max+min,False,0,0.569311797618866,1.2757141590118408,1.4671708345413208,0.569311797618866,1.2757141590118408,1.4671708345413208,0.569311797618866,1.2757141590118408,1.4671708345413208
F2_static_seed100_evalstatic,100,._graphs_yN30_s100_2026-08-05_21-16-40_1,0,51,30,13,13,13,13,,False,0,,no_change,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0258708000183105,2.0258708000183105,2.0258708000183105,0.0,0.0,,False,mean+max+min,False,0,0.569311797618866,1.2757141590118408,1.4671708345413208,0.569311797618866,1.2757141590118408,1.4671708345413208,0.569311797618866,1.2757141590118408,1.4671708345413208
F2_static_seed100_evalstatic,100,._graphs_yN30_s100_2026-08-05_21-16-40_1,0,52,30,13,13,13,13,,False,0,,no_change,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0258708000183105,2.0258708000183105,2.0258708000183105,0.0,0.0,,False,mean+max+min,False,0,0.569311797618866,1.2757141590118408,1.4671708345413208,0.569311797618866,1.2757141590118408,1.4671708345413208,0.569311797618866,1.2757141590118408,1.4671708345413208
F2_static_seed100_evalstatic,100,._graphs_yN30_s100_2026-08-05_21-16-40_1,0,53,30,13,13,13,13,,False,0,,no_change,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0258708000183105,2.0258708000183105,2.0258708000183105,0.0,0.0,,False,mean+max+min,False,0,0.569311797618866,1.2757141590118408,1.4671708345413208,0.569311797618866,1.2757141590118408,1.4671708345413208,0.569311797618866,1.2757141590118408,1.4671708345413208
F2_static_seed100_evalstatic,100,._graphs_yN30_s100_2026-08-05_21-16-40_1,0,54,30,13,13,13,13,,False,0,,no_change,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0258708000183105,2.0258708000183105,2.0258708000183105,0.0,0.0,,False,mean+max+min,False,0,0.569311797618866,1.2757141590118408,1.4671708345413208,0.569311797618866,1.2757141590118408,1.4671708345413208,0.569311797618866,1.2757141590118408,1.4671708345413208
F2_static_seed100_evalstatic,100,._graphs_yN30_s100_2026-08-05_21-16-40_1,0,55,30,13,13,13,13,,False,0,,no_change,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0258708000183105,2.0258708000183105,2.0258708000183105,0.0,0.0,,False,mean+max+min,False,0,0.569311797618866,1.2757141590118408,1.4671708345413208,0.569311797618866,1.2757141590118408,1.4671708345413208,0.569311797618866,1.2757141590118408,1.4671708345413208
F2_static_seed100_evalstatic,100,._graphs_yN30_s100_2026-08-05_21-16-40_1,0,56,30,13,13,13,13,,False,0,,no_change,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0258708000183105,2.0258708000183105,2.0258708000183105,0.0,0.0,,False,mean+max+min,False,0,0.569311797618866,1.2757141590118408,1.4671708345413208,0.569311797618866,1.2757141590118408,1.4671708345413208,0.569311797618866,1.2757141590118408,1.4671708345413208
F2_static_seed100_evalstatic,100,._graphs_yN30_s100_2026-08-05_21-16-40_1,0,57,30,13,13,13,13,,False,0,,no_change,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0258708000183105,2.0258708000183105,2.0258708000183105,0.0,0.0,,False,mean+max+min,False,0,0.569311797618866,1.2757141590118408,1.4671708345413208,0.569311797618866,1.2757141590118408,1.4671708345413208,0.569311797618866,1.2757141590118408,1.4671708345413208
F2_static_seed100_evalstatic,100,._graphs_yN30_s100_2026-08-05_21-16-40_1,0,58,30,13,13,13,13,,False,0,,no_change,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0258708000183105,2.0258708000183105,2.0258708000183105,0.0,0.0,,False,mean+max+min,False,0,0.569311797618866,1.2757141590118408,1.4671708345413208,0.569311797618866,1.2757141590118408,1.4671708345413208,0.569311797618866,1.2757141590118408,1.4671708345413208
F2_static_seed100_evalstatic,100,._graphs_yN30_s100_2026-08-05_21-16-40_1,0,59,30,13,13,13,13,,False,0,,no_change,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0258708000183105,2.0258708000183105,2.0258708000183105,0.0,0.0,,False,mean+max+min,False,0,0.569311797618866,1.2757141590118408,1.4671708345413208,0.569311797618866,1.2757141590118408,1.4671708345413208,0.569311797618866,1.2757141590118408,1.4671708345413208
F2_static_seed100_evalstatic,100,._graphs_yN30_s100_2026-08-05_21-16-40_1,0,60,30,13,13,13,13,,False,0,,no_change,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0258708000183105,2.0258708000183105,2.0258708000183105,0.0,0.0,,False,mean+max+min,False,0,0.569311797618866,1.2757141590118408,1.4671708345413208,0.569311797618866,1.2757141590118408,1.4671708345413208,0.569311797618866,1.2757141590118408,1.4671708345413208
F2_static_seed100_evalstatic,100,._graphs_yN30_s100_2026-08-05_21-16-40_1,0,61,30,13,13,13,13,,False,0,,no_change,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0258708000183105,2.0258708000183105,2.0258708000183105,0.0,0.0,,False,mean+max+min,False,0,0.569311797618866,1.2757141590118408,1.4671708345413208,0.569311797618866,1.2757141590118408,1.4671708345413208,0.569311797618866,1.2757141590118408,1.4671708345413208
F2_static_seed100_evalstatic,100,._graphs_yN30_s100_2026-08-05_21-16-40_1,0,62,30,13,13,13,13,,False,0,,no_change,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0258708000183105,2.0258708000183105,2.0258708000183105,0.0,0.0,,False,mean+max+min,False,0,0.569311797618866,1.2757141590118408,1.4671708345413208,0.569311797618866,1.2757141590118408,1.4671708345413208,0.569311797618866,1.2757141590118408,1.4671708345413208
F2_static_seed100_evalstatic,100,._graphs_yN30_s100_2026-08-05_21-16-40_1,0,63,30,13,13,13,13,,False,0,,no_change,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0258708000183105,2.0258708000183105,2.0258708000183105,0.0,0.0,,False,mean+max+min,False,0,0.569311797618866,1.2757141590118408,1.4671708345413208,0.569311797618866,1.2757141590118408,1.4671708345413208,0.569311797618866,1.2757141590118408,1.4671708345413208
F2_static_seed100_evalstatic,100,._graphs_yN30_s100_2026-08-05_21-16-40_1,0,64,30,13,13,13,13,,False,0,,no_change,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0258708000183105,2.0258708000183105,2.0258708000183105,0.0,0.0,,False,mean+max+min,False,0,0.569311797618866,1.2757141590118408,1.4671708345413208,0.569311797618866,1.2757141590118408,1.4671708345413208,0.569311797618866,1.2757141590118408,1.4671708345413208
F2_static_seed100_evalstatic,100,._graphs_yN30_s100_2026-08-05_21-16-40_1,0,65,30,13,13,13,13,,False,0,,no_change,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0258708000183105,2.0258708000183105,2.0258708000183105,0.0,0.0,,False,mean+max+min,False,0,0.569311797618866,1.2757141590118408,1.4671708345413208,0.569311797618866,1.2757141590118408,1.4671708345413208,0.569311797618866,1.2757141590118408,1.4671708345413208
F2_static_seed100_evalstatic,100,._graphs_yN30_s100_2026-08-05_21-16-40_1,0,66,30,13,13,13,13,,False,0,,no_change,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0258708000183105,2.0258708000183105,2.0258708000183105,0.0,0.0,,False,mean+max+min,False,0,0.569311797618866,1.2757141590118408,1.4671708345413208,0.569311797618866,1.2757141590118408,1.4671708345413208,0.569311797618866,1.2757141590118408,1.4671708345413208
F2_static_seed100_evalstatic,100,._graphs_yN30_s100_2026-08-05_21-16-40_1,0,67,30,13,13,13,13,,False,0,,no_change,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0258708000183105,2.0258708000183105,2.0258708000183105,0.0,0.0,,False,mean+max+min,False,0,0.569311797618866,1.2757141590118408,1.4671708345413208,0.569311797618866,1.2757141590118408,1.4671708345413208,0.569311797618866,1.2757141590118408,1.4671708345413208
F2_static_seed100_evalstatic,100,._graphs_yN30_s100_2026-08-05_21-16-40_1,0,68,30,13,13,13,13,,False,0,,no_change,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0258708000183105,2.0258708000183105,2.0258708000183105,0.0,0.0,,False,mean+max+min,False,0,0.569311797618866,1.2757141590118408,1.4671708345413208,0.569311797618866,1.2757141590118408,1.4671708345413208,0.569311797618866,1.2757141590118408,1.4671708345413208
F2_static_seed100_evalstatic,100,._graphs_yN30_s100_2026-08-05_21-16-40_1,0,69,30,13,13,13,13,,False,0,,no_change,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0258708000183105,2.0258708000183105,2.0258708000183105,0.0,0.0,,False,mean+max+min,False,0,0.569311797618866,1.2757141590118408,1.4671708345413208,0.569311797618866,1.2757141590118408,1.4671708345413208,0.569311797618866,1.2757141590118408,1.4671708345413208
F2_static_seed100_evalstatic,100,._graphs_yN30_s100_2026-08-05_21-16-40_1,0,70,30,13,13,13,13,,False,0,,no_change,,,,,,,0.03813676148783623,0.0,0.08406166167982364,0.023941610254613714,0.035716275641536586,0.0,0.0,0.0,0.0,0.0,0.0,2.0258708000183105,2.0335171222686768,2.0335171222686768,0.0,0.0,,True,mean+max+min,True,2,0.569311797618866,1.2757141590118408,1.4671708345413208,0.5975220799446106,1.279869794845581,1.4629056453704834,0.5975220799446106,1.279869794845581,1.4629056453704834
F2_static_seed100_evalstatic,100,._graphs_yN30_s100_2026-08-05_21-16-40_1,0,71,30,13,13,13,13,,False,0,,no_change,,,,,,,0.03813676148783623,0.0,0.08406166167982364,0.023941610254613714,0.035716275641536586,0.0,0.0,0.0,0.0,0.0,0.0,2.0258708000183105,2.0335171222686768,2.0335171222686768,0.0,0.0,,False,mean+max+min,False,0,0.569311797618866,1.2757141590118408,1.4671708345413208,0.5975220799446106,1.279869794845581,1.4629056453704834,0.5975220799446106,1.279869794845581,1.4629056453704834
F2_static_seed100_evalstatic,100,._graphs_yN30_s100_2026-08-05_21-16-40_1,0,72,30,13,13,13,13,,False,0,,no_change,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0335171222686768,2.0335171222686768,2.0335171222686768,0.0,0.0,,False,mean+max+min,False,0,0.5975220799446106,1.279869794845581,1.4629056453704834,0.5975220799446106,1.279869794845581,1.4629056453704834,0.5975220799446106,1.279869794845581,1.4629056453704834
F2_static_seed100_evalstatic,100,._graphs_yN30_s100_2026-08-05_21-16-40_1,0,73,30,13,13,13,13,,False,0,,no_change,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0335171222686768,2.0335171222686768,2.0335171222686768,0.0,0.0,,False,mean+max+min,False,0,0.5975220799446106,1.279869794845581,1.4629056453704834,0.5975220799446106,1.279869794845581,1.4629056453704834,0.5975220799446106,1.279869794845581,1.4629056453704834
F2_static_seed100_evalstatic,100,._graphs_yN30_s100_2026-08-05_21-16-40_1,0,74,30,16,13,16,,,False,1,True,attributed,,,,True,True,False,0.13574596599981545,,0.1779790148529286,0.14160155904356853,0.12236612373369649,,,,4.346733413803736,2.550656276917319,2.58230920680014,2.0335171222686768,2.071411371231079,,0.4622594118118286,1.6745996512360048,,True,mean+max+min,False,0,0.5975220799446106,1.279869794845581,1.4629056453704834,0.5457314252853394,1.3293368816375732,1.4919068813323975,,,
F2_static_seed100_evalstatic,100,._graphs_yN30_s100_2026-08-05_21-16-40_1,0,74,30,16,13,16,,,False,1,True,attributed,,,,True,True,False,0.13574596599981545,,0.1779790148529286,0.14160155904356853,0.12236612373369649,,,,4.240294457497707,2.4881980660805687,2.519075907063285,2.0335171222686768,2.071411371231079,,0.45094001293182373,1.6335935387971874,,True,mean+max+min,False,0,0.5975220799446106,1.279869794845581,1.4629056453704834,0.5457314252853394,1.3293368816375732,1.4919068813323975,,,
F2_static_seed100_evalstatic,100,._graphs_yN30_s100_2026-08-05_21-16-40_1,0,74,30,16,13,16,,,False,1,True,attributed,,,,True,True,False,0.13574596599981545,,0.1779790148529286,0.14160155904356853,0.12236612373369649,,,,4.80053491869694,2.816946280637027,2.8519037948703607,2.0335171222686768,2.071411371231079,,0.5105195641517639,1.849428832020646,,True,mean+max+min,False,0,0.5975220799446106,1.279869794845581,1.4629056453704834,0.5457314252853394,1.3293368816375732,1.4919068813323975,,,
F2_static_seed100_evalstatic,100,._graphs_yN30_s100_2026-08-05_21-16-40_1,0,74,30,16,13,16,16,,False,0,,no_change,,,,,,,0.13574596599981545,0.0,0.1779790148529286,0.14160155904356853,0.12236612373369649,0.0,0.0,0.0,0.0,0.0,0.0,2.0335171222686768,2.071411371231079,2.071411371231079,0.0,0.0,,True,mean+max+min,True,2,0.5975220799446106,1.279869794845581,1.4629056453704834,0.5457314252853394,1.3293368816375732,1.4919068813323975,0.5457314252853394,1.3293368816375732,1.4919068813323975
F2_static_seed100_evalstatic,100,._graphs_yN30_s100_2026-08-05_21-16-40_1,0,75,30,16,16,16,16,,False,0,,no_change,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.071411371231079,2.071411371231079,2.071411371231079,0.0,0.0,,False,mean+max+min,False,0,0.5457314252853394,1.3293368816375732,1.4919068813323975,0.5457314252853394,1.3293368816375732,1.4919068813323975,0.5457314252853394,1.3293368816375732,1.4919068813323975
F2_static_seed100_evalstatic,100,._graphs_yN30_s100_2026-08-05_21-16-40_1,0,76,30,16,16,16,16,,False,0,,no_change,,,,,,,0.01914928440001294,0.0,0.07252143683156154,0.0,0.0017782372044072316,0.0,0.0,0.0,0.0,0.0,0.0,2.071411371231079,2.0788919925689697,2.0788919925689697,0.0,0.0,,True,mean+max+min,True,2,0.5457314252853394,1.3293368816375732,1.4919068813323975,0.5731797218322754,1.3293368816375732,1.4920189380645752,0.5731797218322754,1.3293368816375732,1.4920189380645752
F2_static_seed100_evalstatic,100,._graphs_yN30_s100_2026-08-05_21-16-40_1,0,77,30,16,16,16,16,,False,0,,no_change,,,,,,,0.03818734549725013,0.0,0.10648445721665994,0.0338348868462346,0.01577679241715499,0.0,0.0,0.0,0.0,0.0,0.0,2.0788919925689697,2.08878755569458,2.08878755569458,0.0,0.0,,True,mean+max+min,True,2,0.5731797218322754,1.3293368816375732,1.4920189380645752,0.6207261085510254,1.3253895044326782,1.4903273582458496,0.6207261085510254,1.3253895044326782,1.4903273582458496
F2_static_seed100_evalstatic,100,._graphs_yN30_s100_2026-08-05_21-16-40_1,0,78,30,25,16,25,,,False,1,True,attributed,,,,True,True,False,0.1354045757184611,,0.3879869046083965,0.0921379661951097,0.08148193582722607,,,,3.1834177862940627,5.7800001204430185,5.823255550570359,2.0788919925689697,2.110887050628662,,0.7079482674598694,2.514989962718973,,True,mean+max+min,False,0,0.5731797218322754,1.3293368816375732,1.4920189380645752,0.45621371269226074,1.3815019130706787,1.529433012008667,,,
F2_static_seed100_evalstatic,100,._graphs_yN30_s100_2026-08-05_21-16-40_1,0,78,30,25,16,25,,,False,1,True,attributed,,,,True,True,False,0.1354045757184611,,0.3879869046083965,0.0921379661951097,0.08148193582722607,,,,3.962953579672914,7.195371046313443,7.249218600474089,2.0788919925689697,2.110887050628662,,0.8813062906265259,3.130845256475531,,True,mean+max+min,False,0,0.5731797218322754,1.3293368816375732,1.4920189380645752,0.45621371269226074,1.3815019130706787,1.529433012008667,,,
F2_static_seed100_evalstatic,100,._graphs_yN30_s100_2026-08-05_21-16-40_1,0,78,30,25,16,25,,,False,1,True,attributed,,,,True,True,False,0.1354045757184611,,0.3879869046083965,0.0921379661951097,0.08148193582722607,,,,2.604740913129225,4.72932043554872,4.7647129589720585,2.0788919925689697,2.110887050628662,,0.5792585015296936,2.0578188889337086,,True,mean+max+min,False,0,0.5731797218322754,1.3293368816375732,1.4920189380645752,0.45621371269226074,1.3815019130706787,1.529433012008667,,,
F2_static_seed100_evalstatic,100,._graphs_yN30_s100_2026-08-05_21-16-40_1,0,78,30,25,16,25,,,False,1,True,attributed,,,,True,True,False,0.1354045757184611,,0.3879869046083965,0.0921379661951097,0.08148193582722607,,,,2.0488037894713425,3.719928374118401,3.747766972476952,2.0788919925689697,2.110887050628662,,0.4556257426738739,1.6186128595139566,,True,mean+max+min,False,0,0.5731797218322754,1.3293368816375732,1.4920189380645752,0.45621371269226074,1.3815019130706787,1.529433012008667,,,
F2_static_seed100_evalstatic,100,._graphs_yN30_s100_2026-08-05_21-16-40_1,0,78,30,25,16,25,,,False,1,True,attributed,,,,True,True,False,0.1354045757184611,,0.3879869046083965,0.0921379661951097,0.08148193582722607,,,,2.70323940084241,4.908160069258385,4.944890963809532,2.0788919925689697,2.110887050628662,,0.6011632084846497,2.1356354761904006,,True,mean+max+min,False,0,0.5731797218322754,1.3293368816375732,1.4920189380645752,0.45621371269226074,1.3815019130706787,1.529433012008667,,,
F2_static_seed100_evalstatic,100,._graphs_yN30_s100_2026-08-05_21-16-40_1,0,78,30,25,16,25,,,False,1,True,attributed,,,,True,True,False,0.1354045757184611,,0.3879869046083965,0.0921379661951097,0.08148193582722607,,,,2.341452177275568,4.2512779582158835,4.283092984659069,2.0788919925689697,2.110887050628662,,0.5207067131996155,1.849813351357137,,True,mean+max+min,False,0,0.5731797218322754,1.3293368816375732,1.4920189380645752,0.45621371269226074,1.3815019130706787,1.529433012008667,,,
F2_static_seed100_evalstatic,100,._graphs_yN30_s100_2026-08-05_21-16-40_1,0,78,30,25,16,25,,,False,1,True,attributed,,,,True,True,False,0.1354045757184611,,0.3879869046083965,0.0921379661951097,0.08148193582722607,,,,3.681669237119832,6.684654689561465,6.734680227247364,2.0788919925689697,2.110887050628662,,0.8187525272369385,2.908622681343616,,True,mean+max+min,False,0,0.5731797218322754,1.3293368816375732,1.4920189380645752,0.45621371269226074,1.3815019130706787,1.529433012008667,,,
F2_static_seed100_evalstatic,100,._graphs_yN30_s100_2026-08-05_21-16-40_1,0,78,30,25,16,25,,,False,1,True,attributed,,,,True,True,False,0.1354045757184611,,0.3879869046083965,0.0921379661951097,0.08148193582722607,,,,4.140818262450494,7.5183126006086995,7.574576932545461,2.0788919925689697,2.110887050628662,,0.9208609461784363,3.2713633794293386,,True,mean+max+min,False,0,0.5731797218322754,1.3293368816375732,1.4920189380645752,0.45621371269226074,1.3815019130706787,1.529433012008667,,,
F2_static_seed100_evalstatic,100,._graphs_yN30_s100_2026-08-05_21-16-40_1,0,78,30,25,16,25,,,False,1,True,attributed,,,,True,True,False,0.1354045757184611,,0.3879869046083965,0.0921379661951097,0.08148193582722607,,,,2.5674564882930526,4.661624646145406,4.696510558768151,2.0788919925689697,2.110887050628662,,0.5709669589996338,2.02836314026244,,True,mean+max+min,False,0,0.5731797218322754,1.3293368816375732,1.4920189380645752,0.45621371269226074,1.3815019130706787,1.529433012008667,,,
F2_static_seed100_evalstatic,100,._graphs_yN30_s100_2026-08-05_21-16-40_1,0,78,30,25,16,25,25,,False,0,,no_change,,,,,,,0.1354045757184611,0.0,0.3879869046083965,0.0921379661951097,0.08148193582722607,0.0,0.0,0.0,0.0,0.0,0.0,2.0788919925689697,2.110887050628662,2.110887050628662,0.0,0.0,,True,mean+max+min,True,2,0.5731797218322754,1.3293368816375732,1.4920189380645752,0.45621371269226074,1.3815019130706787,1.529433012008667,0.45621371269226074,1.3815019130706787,1.529433012008667
F2_static_seed100_evalstatic,100,._graphs_yN30_s100_2026-08-05_21-16-40_1,0,79,30,25,25,25,25,,False,0,,no_change,,,,,,,0.08596905989155723,0.0,0.09720332686351026,0.07966793139939864,0.08977276482729991,0.0,0.0,0.0,0.0,0.0,0.0,2.110887050628662,2.1314079761505127,2.1314079761505127,0.0,0.0,,True,mean+max+min,True,2,0.45621371269226074,1.3815019130706787,1.529433012008667,0.47929802536964417,1.386244773864746,1.5464472770690918,0.47929802536964417,1.386244773864746,1.5464472770690918
F2_static_seed100_evalstatic,100,._graphs_yN30_s100_2026-08-05_21-16-40_1,0,80,30,25,25,25,25,,False,0,,no_change,,,,,,,0.15995332040310195,0.0,0.05917919275106042,0.1454249925012882,0.1768371113135901,0.0,0.0,0.0,0.0,0.0,0.0,2.1314079761505127,2.2480075359344482,2.2480075359344482,0.0,0.0,,True,mean+max+min,True,2,0.47929802536964417,1.386244773864746,1.5464472770690918,0.4929203987121582,1.4523216485977173,1.643572211265564,0.4929203987121582,1.4523216485977173,1.643572211265564
F2_static_seed100_evalstatic,100,._graphs_yN30_s100_2026-08-05_21-16-40_1,0,81,30,25,25,25,25,,False,0,,no_change,,,,,,,0.15995332040310195,0.0,0.05917919275106042,0.1454249925012882,0.1768371113135901,0.0,0.0,0.0,0.0,0.0,0.0,2.1314079761505127,2.2480075359344482,2.2480075359344482,0.0,0.0,,False,mean+max+min,False,0,0.47929802536964417,1.386244773864746,1.5464472770690918,0.4929203987121582,1.4523216485977173,1.643572211265564,0.4929203987121582,1.4523216485977173,1.643572211265564
