band,seed,scenario_id,episode,residual,mean_2hop,mean_degree,summed_propagation,property_fraction,n_structure_events,n_degree_defined
30-40,300,32,27,-1.5365853658536572,2.8947368421052633,1.736842105263158,-3.3022592185989192,0.24561403508771928,19,19
30-40,300,32,28,-0.5365853658536572,5.5,2.2,-5.0209721530482065,0.2641509433962264,20,20
30-40,300,32,29,21.463414634146343,0.0,0.0,0.15640415716916306,0.3333333333333333,12,12
30-40,300,44,0,-0.966666666666665,6.833333333333333,2.2222222222222223,-2.1480599768938187,0.40540540540540543,18,18
30-40,300,44,1,0.03333333333333499,4.0,1.7,-5.788907984664546,0.375,20,20
30-40,300,44,2,-1.966666666666665,3.4347826086956523,1.608695652173913,-5.186510523173637,0.30612244897959184,23,23
30-40,300,44,3,0.03333333333333499,4.8,2.15,-2.538073891508247,0.36585365853658536,20,20
30-40,300,44,4,22.033333333333335,0.0,2.0,0.6908460417762398,0.30952380952380953,13,13
30-40,300,44,5,0.03333333333333499,3.9,1.75,-2.3173569186183154,0.3409090909090909,20,20
30-40,300,44,6,2.033333333333335,3.9411764705882355,1.7058823529411764,-1.11455237516202,0.375,17,17
30-40,300,44,7,5.033333333333335,3.235294117647059,1.4705882352941178,-1.6380810230111817,0.3488372093023256,17,17
30-40,300,44,8,2.033333333333335,3.7222222222222223,1.8333333333333333,-2.177824030633928,0.36585365853658536,18,18
30-40,300,44,9,0.03333333333333499,4.380952380952381,1.8571428571428572,-5.061212415214867,0.26785714285714285,21,21
30-40,300,44,10,2.033333333333335,5.95,2.25,-2.874892425212238,0.3409090909090909,20,20
30-40,300,44,11,22.033333333333335,0.0,2.0,0.6912655918858943,0.2916666666666667,14,14
30-40,300,44,12,4.033333333333335,1.6111111111111112,0.7222222222222222,-1.1291742980029078,0.3191489361702128,18,18
30-40,300,44,13,3.033333333333335,4.304347826086956,1.6956521739130435,-7.7598867490883086,0.3409090909090909,23,23
30-40,300,44,14,3.033333333333335,3.65,1.35,-2.5801525764582043,0.29411764705882354,20,20
30-40,300,44,15,22.033333333333335,0.0,2.0,0.704310002736747,0.27450980392156865,14,14
30-40,300,44,16,0.03333333333333499,3.1904761904761907,1.5714285714285714,-6.098835606928333,0.3488372093023256,21,21
30-40,300,44,17,4.033333333333335,3.25,1.55,-3.987508775666355,0.29411764705882354,20,20
30-40,300,44,18,4.033333333333335,3.263157894736842,1.368421052631579,-1.7649317480427265,0.35714285714285715,19,19
30-40,300,44,19,1.033333333333335,3.35,1.2,-3.5778853493461606,0.29411764705882354,20,20
30-40,300,44,20,22.033333333333335,0.0,2.0,0.6947786239907147,0.2857142857142857,12,12
30-40,300,44,21,2.033333333333335,2.6666666666666665,1.5,-2.238854934723349,0.3488372093023256,18,18
30-40,300,44,22,0.03333333333333499,3.25,1.65,-4.242721946324309,0.29411764705882354,20,20
30-40,300,44,23,7.033333333333335,3.761904761904762,1.7142857142857142,-2.7558844755751584,0.28846153846153844,21,21
30-40,300,44,24,3.033333333333335,2.260869565217391,1.434782608695652,-6.463991209977394,0.3125,23,23
30-40,300,44,25,6.033333333333335,5.842105263157895,2.263157894736842,-2.863126611347979,0.2777777777777778,19,19
30-40,300,44,26,3.033333333333335,6.157894736842105,2.6842105263157894,-4.355833944049663,0.40540540540540543,19,19
30-40,300,44,27,0.03333333333333499,2.347826086956522,0.9565217391304348,-7.8504789878079455,0.4838709677419355,23,23
30-40,300,44,28,5.033333333333335,2.380952380952381,1.2380952380952381,-4.741035276207639,0.3125,21,21
30-40,300,44,29,23.033333333333335,0.0,0.0,0.13887233566492785,0.28888888888888886,13,13
30-40,300,44,30,0.03333333333333499,5.9375,2.375,-0.6836088765412566,0.32608695652173914,16,16
30-40,300,44,31,7.033333333333335,1.9090909090909092,0.9545454545454546,-5.353931554383962,0.35714285714285715,22,22
30-40,300,44,32,-0.966666666666665,4.823529411764706,1.7647058823529411,-1.5991607068026492,0.36585365853658536,17,17
30-40,300,44,33,2.033333333333335,3.736842105263158,1.5789473684210527,-5.195938819368166,0.358974358974359,19,19
30-40,300,44,34,5.033333333333335,3.3333333333333335,1.5238095238095237,-5.170504249574158,0.35714285714285715,21,21
30-40,300,44,35,5.033333333333335,1.8823529411764706,1.0,-1.5256256946149729,0.3125,17,17
30-40,300,44,36,22.033333333333335,0.0,0.0,0.19030423555523143,0.26,13,13
30-40,300,44,37,7.033333333333335,4.15,1.65,-5.732748477814312,0.35714285714285715,20,20
30-40,300,44,38,22.033333333333335,0.0,0.0,0.1889199251309037,0.28205128205128205,11,11
30-40,300,44,39,4.033333333333335,3.8333333333333335,1.6666666666666667,-1.965349934289406,0.2830188679245283,18,18
30-40,300,44,40,5.033333333333335,3.176470588235294,1.4705882352941178,-2.2808137923448153,0.3488372093023256,17,17
30-40,300,44,41,22.033333333333335,0.0,2.0,0.5765953999944029,0.2127659574468085,10,10
30-40,300,50,0,-0.6111111111111107,4.473684210526316,2.263157894736842,-3.3198316805792274,0.35714285714285715,19,19
30-40,300,50,1,-0.6111111111111107,3.0,2.2777777777777777,-2.9482818545366167,0.3181818181818182,18,18
30-40,300,50,2,-0.6111111111111107,3.2777777777777777,2.111111111111111,-2.8325510201357242,0.2978723404255319,18,18
30-40,300,50,3,-2.6111111111111107,3.409090909090909,1.5,-6.229364792841806,0.375,22,22
30-40,300,50,4,12.38888888888889,2.4375,2.125,-1.596329414169304,0.28888888888888886,16,16
30-40,300,50,5,-6.611111111111111,6.0,2.5,-3.079226681440559,0.34146341463414637,18,18
30-40,300,50,6,3.3888888888888893,3.375,1.9375,-3.112261594196773,0.2692307692307692,16,16
30-40,300,50,7,8.38888888888889,2.5714285714285716,1.0714285714285714,-1.2430201027746075,0.34210526315789475,14,14
30-40,300,50,8,1.3888888888888893,2.8666666666666667,1.6666666666666667,-1.657837089984241,0.23076923076923078,15,15
30-40,300,50,9,3.3888888888888893,3.9444444444444446,1.4444444444444444,-2.876013887780573,0.4,18,18
30-40,300,50,10,-2.6111111111111107,5.588235294117647,2.4705882352941178,-1.640360635890829,0.375,17,17
30-40,300,50,11,2.3888888888888893,3.8333333333333335,1.9444444444444444,-3.270716424693091,0.32608695652173914,18,18
30-40,300,50,12,1.3888888888888893,4.315789473684211,1.631578947368421,-4.165500548169803,0.2641509433962264,19,19
30-40,300,50,13,17.38888888888889,0.0,2.0,0.6950900829397141,0.325,13,13
30-40,300,50,14,0.3888888888888893,3.0,2.235294117647059,-2.4018103547423375,0.2857142857142857,17,17
30-40,300,50,15,18.38888888888889,0.0,0.0,0.13868375960737453,0.2857142857142857,12,12
30-40,300,50,16,3.3888888888888893,2.9047619047619047,1.2380952380952381,-5.581112447762279,0.28,21,21
30-40,300,50,17,11.38888888888889,2.6842105263157894,2.210526315789474,-3.6561359930929025,0.39473684210526316,19,19
30-40,300,50,18,0.3888888888888893,2.9444444444444446,1.2222222222222223,-2.2964900492370464,0.36585365853658536,18,18
30-40,300,50,19,3.3888888888888893,3.0,1.4736842105263157,-3.10568675851755,0.4166666666666667,19,19
30-40,300,50,20,4.388888888888889,2.85,1.7,-5.560354096634023,0.2727272727272727,20,20
30-40,300,50,21,3.3888888888888893,3.0,1.7777777777777777,-4.698431579410681,0.28888888888888886,18,18
30-40,300,50,22,5.388888888888889,2.0952380952380953,1.0,-4.1123178001817,0.39473684210526316,21,21
30-40,300,50,23,3.3888888888888893,3.2777777777777777,1.5,-3.061301573411583,0.3333333333333333,18,18
30-40,300,50,24,-2.6111111111111107,2.473684210526316,1.1578947368421053,-2.597864963652682,0.38461538461538464,19,19
30-40,300,50,25,-1.6111111111111107,3.142857142857143,1.9047619047619047,-5.976021396556462,0.35,21,21
30-40,300,50,26,-1.6111111111111107,4.0,1.3,-5.31639053210938,0.32558139534883723,20,20
30-40,300,50,27,9.38888888888889,1.85,0.95,-4.508807351186988,0.35,20,20
30-40,300,50,28,-1.6111111111111107,3.6315789473684212,1.736842105263158,-3.3313652077777074,0.40540540540540543,19,19
30-40,300,50,29,18.38888888888889,0.0,0.0,0.14046322600916006,0.2857142857142857,12,12
30-40,300,64,0,1.2407407407407405,2.4761904761904763,1.3333333333333333,-4.3704144244184135,0.3488372093023256,21,21
30-40,300,64,1,2.2407407407407405,4.571428571428571,1.7857142857142858,-0.9577735808416037,0.30952380952380953,14,14
30-40,300,64,2,1.2407407407407405,3.2,1.3,-4.4981020696668566,0.2916666666666667,20,20
30-40,300,64,3,-0.7592592592592595,3.210526315789474,1.368421052631579,-5.65371409770887,0.2653061224489796,19,19
30-40,300,64,4,0.24074074074074048,4.9375,2.3125,-3.2338829630152754,0.38235294117647056,16,16
30-40,300,64,5,0.24074074074074048,3.5217391304347827,1.6521739130434783,-5.7654508382875065,0.3191489361702128,23,23
30-40,300,64,6,23.24074074074074,0.0,2.0,0.6623428459279237,0.34210526315789475,13,13
30-40,300,64,7,6.2407407407407405,4.666666666666667,1.5555555555555556,-1.580631599616026,0.36585365853658536,18,18
30-40,300,64,8,2.2407407407407405,2.111111111111111,1.1111111111111112,-2.6699133163638176,0.3409090909090909,18,18
30-40,300,64,9,-0.7592592592592595,5.555555555555555,2.2222222222222223,-2.8322247886753753,0.45454545454545453,18,18
30-40,300,64,10,2.2407407407407405,2.3684210526315788,1.0,-4.015473338540686,0.37142857142857144,19,19
30-40,300,64,11,8.24074074074074,4.588235294117647,1.3529411764705883,-2.0891740208462575,0.325,17,17
30-40,300,64,12,-1.7592592592592595,3.95,1.6,-4.034721195286693,0.4411764705882353,20,20
30-40,300,64,13,4.2407407407407405,3.7222222222222223,1.4444444444444444,-3.1921017529675737,0.2857142857142857,18,18
30-40,300,64,14,-1.7592592592592595,3.526315789473684,1.6842105263157894,-2.9582529670224176,0.35714285714285715,19,19
30-40,300,64,15,0.24074074074074048,3.736842105263158,2.0526315789473686,-2.963178594505734,0.3409090909090909,19,19
30-40,300,64,16,7.2407407407407405,1.8235294117647058,1.411764705882353,-1.1146270376921166,0.2777777777777778,17,17
30-40,300,64,17,-0.7592592592592595,4.190476190476191,1.5238095238095237,-2.9734218465600857,0.2830188679245283,21,21
30-40,300,64,18,-2.7592592592592595,4.363636363636363,1.7272727272727273,-5.0899010277971675,0.3488372093023256,22,22
30-40,300,64,19,3.2407407407407405,4.176470588235294,1.7647058823529411,-2.208895664200099,0.39473684210526316,17,17
30-40,300,64,20,2.2407407407407405,3.6470588235294117,1.411764705882353,-6.653120335453423,0.20833333333333334,17,17
30-40,300,64,21,0.24074074074074048,4.176470588235294,1.7647058823529411,-2.2094449613286997,0.3333333333333333,17,17
30-40,300,64,22,3.2407407407407405,2.588235294117647,1.1764705882352942,-4.629631392737792,0.23404255319148937,17,17
30-40,300,64,23,4.2407407407407405,2.0476190476190474,0.7619047619047619,-5.6385969265265885,0.2978723404255319,21,21
30-40,300,64,24,-0.7592592592592595,4.294117647058823,1.411764705882353,-1.3049889142712343,0.36585365853658536,17,17
30-40,300,64,25,7.2407407407407405,3.5,1.5625,-2.0467337580685134,0.29545454545454547,16,16
30-40,300,64,26,7.2407407407407405,4.352941176470588,2.0,-2.4058115746884137,0.3111111111111111,17,17
30-40,300,64,27,0.24074074074074048,5.5,1.8125,-4.152726000666007,0.28888888888888886,16,16
30-40,300,64,28,0.24074074074074048,3.263157894736842,1.5789473684210527,-2.935224509121326,0.2830188679245283,19,19
30-40,300,64,29,2.2407407407407405,4.15,1.95,-5.833192794787465,0.37142857142857144,20,20
30-40,300,64,30,6.2407407407407405,2.0,0.8333333333333334,-4.187762104498688,0.2765957446808511,18,18
30-40,300,64,31,7.2407407407407405,1.5,0.8,-5.445408933519502,0.29545454545454547,20,20
30-40,300,64,32,3.2407407407407405,3.25,1.45,-5.730915085292509,0.3170731707317073,20,20
30-40,300,64,33,-0.7592592592592595,3.7777777777777777,1.7222222222222223,-1.6431302793739628,0.3333333333333333,18,18
30-40,300,64,34,4.2407407407407405,3.8823529411764706,2.0,-3.423183142163907,0.358974358974359,17,17
30-40,300,64,35,5.2407407407407405,5.166666666666667,1.9444444444444444,-2.408026031131157,0.3,18,18
30-40,300,64,36,1.2407407407407405,3.6842105263157894,1.736842105263158,-2.328444956852763,0.3409090909090909,19,19
30-40,300,64,37,0.24074074074074048,4.05,1.9,-5.292820884318643,0.3111111111111111,20,20
30-40,300,64,38,2.2407407407407405,3.0526315789473686,1.631578947368421,-3.715609383478295,0.3333333333333333,19,19
30-40,300,64,39,1.2407407407407405,3.473684210526316,1.2105263157894737,-3.958150277543609,0.3333333333333333,19,19
30-40,300,64,40,2.2407407407407405,4.761904761904762,1.9047619047619047,-3.7887415024379147,0.35714285714285715,21,21
30-40,300,64,41,0.24074074074074048,3.9523809523809526,1.619047619047619,-4.88407212380116,0.3111111111111111,21,21
30-40,300,64,42,4.2407407407407405,3.3157894736842106,1.7894736842105263,-4.47689741558861,0.3333333333333333,19,19
30-40,300,64,43,2.2407407407407405,6.1,2.25,-2.8107951975825975,0.29411764705882354,20,20
30-40,300,64,44,2.2407407407407405,5.578947368421052,2.263157894736842,-3.7014299948641565,0.30434782608695654,19,19
30-40,300,64,45,0.24074074074074048,4.894736842105263,1.3157894736842106,-5.174334106515744,0.28888888888888886,19,19
30-40,300,64,46,9.24074074074074,3.5294117647058822,1.3529411764705883,-2.0570183747213378,0.3684210526315789,17,17
30-40,300,64,47,2.2407407407407405,5.8125,2.4375,-1.6297703794371048,0.3111111111111111,16,16
30-40,300,64,48,5.2407407407407405,4.315789473684211,1.9473684210526316,-2.626858081694081,0.3111111111111111,19,19
30-40,300,64,49,3.2407407407407405,3.4444444444444446,1.3333333333333333,-2.931582038290798,0.27450980392156865,18,18
30-40,300,64,50,0.24074074074074048,7.055555555555555,2.6666666666666665,-2.6507299402146596,0.32558139534883723,18,18
30-40,300,64,51,6.2407407407407405,2.3529411764705883,1.0,-4.029709450266636,0.3333333333333333,17,17
30-40,300,64,52,4.2407407407407405,3.6315789473684212,1.4210526315789473,-4.041593517489673,0.2916666666666667,19,19
30-40,300,64,53,6.2407407407407405,2.4444444444444446,1.1666666666666667,-3.8792642512562447,0.26,18,18
30-40,300,64,54,2.2407407407407405,6.111111111111111,2.3333333333333335,-2.3267491248843726,0.35714285714285715,18,18
30-40,300,64,55,5.2407407407407405,2.5833333333333335,0.9583333333333334,-5.275678266276373,0.3125,24,24
30-40,300,64,56,2.2407407407407405,4.333333333333333,1.9523809523809523,-3.4504741701166495,0.25862068965517243,21,21
30-40,300,64,57,4.2407407407407405,3.588235294117647,1.3529411764705883,-2.1616536235815147,0.325,17,17
30-40,300,64,58,9.24074074074074,2.142857142857143,1.0714285714285714,-2.817236521164886,0.4074074074074074,14,14
30-40,300,64,59,8.24074074074074,2.15,0.75,-5.441054933347914,0.35,20,20
30-40,300,92,0,4.414634146341463,4.55,1.9,-3.64682945757886,0.32608695652173914,20,20
30-40,300,92,1,1.414634146341463,6.526315789473684,2.0,-2.743822715417991,0.375,19,19
30-40,300,92,2,-0.5853658536585371,4.190476190476191,1.380952380952381,-4.811191919041448,0.3333333333333333,21,21
30-40,300,92,3,1.414634146341463,4.875,2.3125,-0.694499486417044,0.38461538461538464,16,16
30-40,300,92,4,2.414634146341463,3.3125,1.25,-1.936757119867252,0.2916666666666667,16,16
30-40,300,92,5,-0.5853658536585371,3.388888888888889,1.2777777777777777,-2.490672724612522,0.375,18,18
30-40,300,92,6,2.414634146341463,4.5625,1.625,-2.182892241668014,0.29545454545454547,16,16
30-40,300,92,7,4.414634146341463,2.736842105263158,0.8947368421052632,-2.6262125114735753,0.3,19,19
30-40,300,92,8,3.414634146341463,3.2,1.8,-3.7985022442662735,0.32608695652173914,20,20
30-40,300,92,9,3.414634146341463,4.333333333333333,1.8333333333333333,-2.906493576760113,0.34146341463414637,18,18
30-40,300,92,10,6.414634146341463,3.7058823529411766,1.588235294117647,-1.3018537413590818,0.3488372093023256,17,17
30-40,300,92,11,1.414634146341463,4.105263157894737,1.736842105263158,-4.589180589478929,0.29545454545454547,19,19
30-40,300,92,12,3.414634146341463,2.588235294117647,0.8235294117647058,-2.360952863004058,0.2826086956521739,17,17
30-40,300,92,13,3.414634146341463,4.105263157894737,1.5789473684210527,-2.3669571967766414,0.4117647058823529,19,19
30-40,300,92,14,0.4146341463414629,4.55,1.75,-3.65639534778893,0.3111111111111111,20,20
30-40,300,92,15,21.414634146341463,0.0,0.0,0.1475294074043631,0.2619047619047619,11,11
30-40,300,92,16,21.414634146341463,0.0,0.0,0.1475294074043631,0.26,13,13
30-40,300,92,17,21.414634146341463,0.0,0.0,0.14253557473421094,0.21212121212121213,7,7
30-40,300,92,18,8.414634146341463,1.8421052631578947,0.631578947368421,-2.92700265924941,0.3333333333333333,19,19
30-40,300,92,19,1.414634146341463,2.7777777777777777,1.7222222222222223,-3.494144137599505,0.29411764705882354,18,18
30-40,300,92,20,3.414634146341463,3.210526315789474,1.3157894736842106,-2.7119868960871822,0.3125,19,19
30-40,300,92,21,9.414634146341463,3.0555555555555554,1.2777777777777777,-2.1553689183492675,0.3191489361702128,18,18
30-40,300,92,22,-0.5853658536585371,5.176470588235294,1.7647058823529411,-1.5623874152079222,0.32558139534883723,17,17
30-40,300,92,23,5.414634146341463,3.090909090909091,1.5,-4.455666695772378,0.35714285714285715,22,22
30-40,300,92,24,4.414634146341463,3.3636363636363638,1.2727272727272727,-4.781006144708954,0.3333333333333333,22,22
30-40,300,92,25,10.414634146341463,2.85,1.4,-3.4350002561550403,0.36585365853658536,20,20
30-40,300,92,26,21.414634146341463,0.0,0.0,0.14253557473421094,0.2631578947368421,10,10
30-40,300,92,27,6.414634146341463,2.473684210526316,1.368421052631579,-3.258650958508951,0.3409090909090909,19,19
30-40,300,92,28,5.414634146341463,3.6470588235294117,1.8823529411764706,-1.6279125496148479,0.28846153846153844,17,17
30-40,300,92,29,7.414634146341463,2.9444444444444446,0.6111111111111112,-1.6153028552071182,0.3191489361702128,18,18
30-40,300,92,30,4.414634146341463,2.6470588235294117,0.8823529411764706,-2.5276417753193523,0.3684210526315789,17,17
30-40,300,92,31,2.414634146341463,2.8947368421052633,1.2105263157894737,-4.011382017724828,0.3111111111111111,19,19
30-40,300,92,32,6.414634146341463,3.263157894736842,1.9473684210526316,-3.1829727792428457,0.3111111111111111,19,19
30-40,300,92,33,1.414634146341463,5.117647058823529,1.7058823529411764,-2.075544612685917,0.3,17,17
30-40,300,92,34,3.414634146341463,5.105263157894737,1.4736842105263157,-3.4372399181011137,0.3409090909090909,19,19
30-40,300,92,35,21.414634146341463,0.0,0.0,0.14752944838255636,0.22857142857142856,8,8
30-40,300,92,36,3.414634146341463,1.631578947368421,1.0,-1.8343366236367724,0.3333333333333333,19,19
30-40,300,92,37,-0.5853658536585371,3.8333333333333335,1.6111111111111112,-1.743386936934257,0.3488372093023256,18,18
30-40,300,92,38,5.414634146341463,1.5714285714285714,0.6666666666666666,-4.371250339871039,0.32608695652173914,21,21
30-40,300,92,39,-0.5853658536585371,3.75,1.25,-2.1888486963580362,0.24074074074074073,16,16
30-40,300,92,40,2.414634146341463,3.9473684210526314,1.5789473684210527,-3.351394813347724,0.3409090909090909,19,19
30-40,300,92,41,5.414634146341463,2.3529411764705883,1.2352941176470589,-1.289621922303922,0.36585365853658536,17,17
30-40,300,92,42,21.414634146341463,0.0,0.0,0.14752944838255636,0.20930232558139536,9,9
30-40,300,92,43,3.414634146341463,4.45,1.7,-2.847841470407729,0.32608695652173914,20,20
30-40,300,92,44,3.414634146341463,3.8421052631578947,1.4210526315789473,-3.1566664995625615,0.3,19,19
30-40,300,92,45,5.414634146341463,2.5,1.375,-0.8446710692951451,0.36585365853658536,16,16
30-40,300,92,46,21.414634146341463,0.0,0.0,0.1425355905666947,0.28205128205128205,11,11
30-40,300,92,47,2.414634146341463,2.0,1.05,-3.015038545883726,0.2916666666666667,20,20
30-40,300,92,48,4.414634146341463,4.055555555555555,1.6666666666666667,-2.3148015914339335,0.28846153846153844,18,18
30-40,300,92,49,3.414634146341463,1.8636363636363635,1.0909090909090908,-4.935797462880146,0.3,22,22
30-40,300,92,50,10.414634146341463,1.368421052631579,0.5263157894736842,-2.999395246348285,0.3409090909090909,19,19
30-40,300,92,51,21.414634146341463,0.0,0.0,0.1475294074043631,0.2391304347826087,11,11
30-40,300,92,52,1.414634146341463,4.157894736842105,1.8421052631578947,-3.61914002650883,0.38461538461538464,19,19
30-40,42,15,0,2.4523809523809526,4.947368421052632,2.789473684210526,-3.3549861216597487,0.32608695652173914,19,19
30-40,42,15,1,-2.5476190476190474,5.65,2.45,-4.688370854615643,0.30434782608695654,20,20
30-40,42,15,2,0.45238095238095255,8.058823529411764,2.0588235294117645,-1.169421086171496,0.4166666666666667,17,17
30-40,42,15,3,6.4523809523809526,4.2,2.066666666666667,-0.28061287407035684,0.2830188679245283,15,15
30-40,42,15,4,4.4523809523809526,5.454545454545454,1.9545454545454546,-6.422254204808269,0.3181818181818182,22,22
30-40,42,15,5,9.452380952380953,3.1875,1.625,-2.1013670959364386,0.24074074074074073,16,16
30-40,42,15,6,4.4523809523809526,5.545454545454546,2.0454545454545454,-5.677704207060741,0.40540540540540543,22,22
30-40,42,15,7,1.4523809523809526,4.4375,2.4375,-2.5293552216971875,0.3111111111111111,16,16
30-40,42,15,8,-1.5476190476190474,4.9411764705882355,2.0588235294117645,-1.6729822369379685,0.2727272727272727,17,17
30-40,42,15,9,0.45238095238095255,4.823529411764706,2.2941176470588234,-2.383637380917207,0.3333333333333333,17,17
30-40,42,15,10,0.45238095238095255,3.7222222222222223,1.2777777777777777,-2.8319524830440055,0.36585365853658536,18,18
30-40,42,15,11,3.4523809523809526,6.222222222222222,2.388888888888889,-3.313383798697032,0.24561403508771928,18,18
30-40,42,15,12,2.4523809523809526,4.5,1.6111111111111112,-3.0994877170451214,0.32608695652173914,18,18
30-40,42,15,13,1.4523809523809526,3.2,1.3333333333333333,-0.37791029880463606,0.3488372093023256,15,15
30-40,42,15,14,3.4523809523809526,3.235294117647059,1.3529411764705883,-1.2429265580958664,0.40540540540540543,17,17
30-40,42,15,15,11.452380952380953,5.764705882352941,2.588235294117647,-1.2514757271856067,0.3,17,17
30-40,42,15,16,-1.5476190476190474,5.388888888888889,2.0,-3.6623876075391304,0.3125,18,18
30-40,42,15,17,7.4523809523809526,4.333333333333333,2.0,-4.800513832451543,0.2830188679245283,21,21
30-40,42,15,18,8.452380952380953,4.7894736842105265,2.3684210526315788,-3.2746478426561234,0.35714285714285715,19,19
30-40,42,15,19,3.4523809523809526,3.590909090909091,1.3636363636363635,-5.861473846074659,0.35,22,22
30-40,42,15,20,1.4523809523809526,5.866666666666666,2.1333333333333333,-0.49602472825790717,0.358974358974359,15,15
30-40,42,15,21,1.4523809523809526,6.444444444444445,2.3333333333333335,-3.608109786204295,0.34146341463414637,18,18
30-40,42,15,22,0.45238095238095255,6.055555555555555,2.2777777777777777,-2.0352712566600526,0.3125,18,18
30-40,42,15,23,6.4523809523809526,3.3529411764705883,1.8823529411764706,-1.891081605965155,0.3333333333333333,17,17
30-40,42,15,24,2.4523809523809526,5.222222222222222,2.0,-2.1142898299003714,0.3191489361702128,18,18
30-40,42,15,25,3.4523809523809526,4.4,1.7,-3.976219239790225,0.3,20,20
30-40,42,15,26,0.45238095238095255,6.142857142857143,2.642857142857143,-0.7272771737043509,0.2826086956521739,14,14
30-40,42,15,27,-0.5476190476190474,8.466666666666667,3.2,-2.3578270964717376,0.35135135135135137,15,15
30-40,42,15,28,-0.5476190476190474,5.7,1.9,-5.087905017913726,0.30612244897959184,20,20
30-40,42,15,29,3.4523809523809526,4.0,1.3333333333333333,-2.2830249682701833,0.375,18,18
30-40,42,15,30,1.4523809523809526,4.222222222222222,1.9444444444444444,-2.5755498651005837,0.3,18,18
30-40,42,15,31,5.4523809523809526,3.888888888888889,1.5555555555555556,-2.5079528151982227,0.3409090909090909,18,18
30-40,42,15,32,0.45238095238095255,7.055555555555555,2.5,-2.203160885648685,0.3333333333333333,18,18
30-40,42,15,33,-1.5476190476190474,6.052631578947368,2.6315789473684212,-3.776717794200522,0.3333333333333333,19,19
30-40,42,15,34,6.4523809523809526,3.1,1.1,-2.988021705372375,0.3409090909090909,20,20
30-40,42,15,35,1.4523809523809526,2.2,0.9333333333333333,-0.9679802763566835,0.2857142857142857,15,15
30-40,42,15,36,0.45238095238095255,5.421052631578948,2.1052631578947367,-3.582992490635661,0.2830188679245283,19,19
30-40,42,15,37,9.452380952380953,4.055555555555555,1.7777777777777777,-2.689012459668447,0.23809523809523808,18,18
30-40,42,15,38,6.4523809523809526,5.0,1.8181818181818181,-6.333280577920959,0.36585365853658536,22,22
30-40,42,15,39,6.4523809523809526,2.375,1.0625,-1.892616925673792,0.28,16,16
30-40,42,15,40,0.45238095238095255,4.2,1.4666666666666666,-0.8436234639229947,0.35,15,15
30-40,42,15,41,7.4523809523809526,3.210526315789474,1.5263157894736843,-2.1337801158806537,0.35714285714285715,19,19
30-40,42,15,42,7.4523809523809526,6.294117647058823,2.2941176470588234,-2.7229599637357746,0.3783783783783784,17,17
30-40,42,15,43,2.4523809523809526,5.130434782608695,2.0434782608695654,-5.97916703098599,0.3333333333333333,23,23
30-40,42,15,44,2.4523809523809526,4.9375,2.3125,-0.8310675852408164,0.38461538461538464,16,16
30-40,42,15,45,3.4523809523809526,5.823529411764706,2.4705882352941178,-1.36597170971072,0.4166666666666667,17,17
30-40,42,15,46,2.4523809523809526,3.1875,1.5625,-1.1580572922975985,0.3191489361702128,16,16
30-40,42,15,47,4.4523809523809526,6.5,1.8125,-0.4038249803270441,0.3,16,16
30-40,42,15,48,2.4523809523809526,5.888888888888889,1.9444444444444444,-1.978412912954809,0.3409090909090909,18,18
30-40,42,15,49,-0.5476190476190474,3.380952380952381,1.4285714285714286,-4.070508453180081,0.38461538461538464,21,21
30-40,42,15,50,4.4523809523809526,4.9411764705882355,1.8823529411764706,-1.535101686251437,0.38461538461538464,17,17
30-40,42,15,51,4.4523809523809526,5.578947368421052,2.4210526315789473,-2.4778634814720135,0.35714285714285715,19,19
30-40,42,15,52,8.452380952380953,2.473684210526316,1.3157894736842106,-4.227369544282737,0.375,19,19
30-40,42,15,53,1.4523809523809526,4.7368421052631575,1.894736842105263,-2.9812688927268023,0.3333333333333333,19,19
30-40,42,15,54,4.4523809523809526,6.588235294117647,1.8823529411764706,-2.3430850266449865,0.3409090909090909,17,17
30-40,42,15,55,4.4523809523809526,3.2857142857142856,1.2857142857142858,-5.8422767116862815,0.42857142857142855,21,21
30-40,42,15,56,1.4523809523809526,4.388888888888889,2.0,-3.239731866764486,0.38461538461538464,18,18
30-40,42,15,57,0.45238095238095255,5.368421052631579,2.1052631578947367,-1.3451593299541937,0.375,19,19
30-40,42,15,58,-0.5476190476190474,5.454545454545454,2.3181818181818183,-6.081835040386068,0.3191489361702128,22,22
30-40,42,15,59,1.4523809523809526,6.0,2.1176470588235294,-0.7991044188383963,0.36585365853658536,17,17
30-40,42,15,60,2.4523809523809526,4.409090909090909,2.0454545454545454,-5.279920818953542,0.28,22,22
30-40,42,15,61,-1.5476190476190474,8.3125,2.4375,-1.2738333346642319,0.27450980392156865,16,16
30-40,42,15,62,-0.5476190476190474,4.5,1.65,-4.761152714039781,0.40540540540540543,20,20
30-40,42,15,63,8.452380952380953,5.954545454545454,2.6363636363636362,-6.892890945789986,0.3333333333333333,22,22
30-40,42,15,64,0.45238095238095255,7.6,2.2666666666666666,-0.04457013688806866,0.36585365853658536,15,15
30-40,42,15,65,1.4523809523809526,5.166666666666667,2.125,-8.148893616951682,0.32608695652173914,24,24
30-40,42,15,66,4.4523809523809526,4.352941176470588,1.8235294117647058,-3.1551305198954647,0.26,17,17
30-40,42,15,67,3.4523809523809526,6.052631578947368,2.0526315789473686,-3.616771915316349,0.2857142857142857,19,19
