run_id,seed,scenario_id,episode,step,departing_node,N,total_survivors,departing_node_degree,prop_norm,direct_norm,ratio,eligible_for_ratio
30-40_seed100,100,32,5,160,Node_4,27,26,0,0.0,0.02096258197013174,0.0,True
30-40_seed100,100,32,5,175,Node_10,26,25,0,0.0,0.02247507940672008,0.0,True
30-40_seed100,100,32,5,193,Node_18,25,24,1,0.0,0.022848566363085306,0.0,True
30-40_seed100,100,32,5,212,Node_30,24,23,0,0.0,0.030992322768587394,0.0,True
30-40_seed100,100,32,5,275,Node_15,24,23,2,0.0,0.025053333281937148,0.0,True
30-40_seed100,100,64,0,16,Node_28,28,27,0,0.0,0.019434828742598876,0.0,True
30-40_seed100,100,64,0,39,Node_24,24,23,0,0.0,0.026951917577861837,0.0,True
30-40_seed100,100,64,0,97,JoinNode_0_8_Node_3,26,25,0,0.0,0.021069822702256727,0.0,True
30-40_seed100,100,64,0,126,JoinNode_2_15_Node_10,26,25,0,0.0,0.0326716651875129,0.0,True
30-40_seed100,100,64,0,170,Node_11,25,24,6,0.20226539072189903,0.04805075406654551,4.209411374518319,True
30-40_seed100,100,64,0,210,Node_12,20,19,3,0.05677726599576014,0.051877910485259665,1.0944401087991498,True
30-40_seed100,100,64,0,238,JoinNode_1_5_Node_7,20,19,0,0.0,0.04278797665395379,0.0,True
30-40_seed100,100,64,0,268,Node_22,19,18,3,0.09593724389483142,0.042390829496747814,2.2631603352369325,True
30-40_seed100,100,64,1,6,Node_30,23,22,0,0.0,0.02559281274025389,0.0,True
30-40_seed100,100,64,1,35,Node_29,31,30,0,0.0,0.011303205807407792,0.0,True
30-40_seed100,100,64,1,39,Node_7,30,29,0,0.0,0.016739521161156772,0.0,True
30-40_seed100,100,64,1,64,Node_8,29,28,0,0.0,0.023796743879412618,0.0,True
30-40_seed100,100,64,1,106,Node_4,29,28,2,0.016059384437252647,0.03224302194163291,0.49807317894469477,True
30-40_seed100,100,64,1,123,Node_1,28,27,4,0.14318937811292815,0.022259567102984396,6.432711716740007,True
30-40_seed100,100,64,1,154,Node_14,27,26,3,0.03131914356872123,0.025013745070237296,1.2520773471057094,True
30-40_seed100,100,64,1,162,Node_23,26,25,1,0.0,0.03348003436252885,0.0,True
30-40_seed100,100,64,1,287,Node_18,24,23,3,0.07202909950442239,0.027950917281379082,2.5769851765261467,True
30-40_seed100,100,64,2,65,Node_8,34,33,0,0.0,0.01618885737273066,0.0,True
30-40_seed100,100,64,2,66,JoinNode_0_11_Node_11,33,32,0,0.0,0.01696585555999955,0.0,True
30-40_seed100,100,64,2,88,Node_30,32,31,0,0.0,0.02130391836375963,0.0,True
30-40_seed100,100,64,2,91,Node_29,31,30,1,0.0,0.010940967166408577,0.0,True
30-40_seed100,100,64,2,95,Node_26,30,29,0,0.0,0.01846852079539959,0.0,True
30-40_seed100,100,64,2,102,Node_10,29,28,3,0.03374708504997729,0.014680409792841076,2.2987835848038864,True
30-40_seed100,100,64,2,111,Node_22,28,27,3,0.08655789091142614,0.020043180074697783,4.318570735224574,True
30-40_seed100,100,64,2,114,Node_7,27,26,0,0.0,0.022424658303120973,0.0,True
30-40_seed100,100,64,2,115,Node_4,26,25,0,0.0,0.0216554876550863,0.0,True
30-40_seed100,100,64,2,119,Node_21,25,24,3,0.0,0.03236085185909466,0.0,True
30-40_seed100,100,64,2,252,Node_1,25,24,1,0.0,0.03298634769334525,0.0,True
30-40_seed100,100,64,2,269,Node_11,24,23,3,0.0,0.045330595666723796,0.0,True
30-40_seed100,100,64,2,289,Node_27,23,22,4,0.0,0.03038535964297945,0.0,True
30-40_seed100,100,64,3,25,Node_8,25,24,0,0.0,0.021869179461641346,0.0,True
30-40_seed100,100,64,3,50,Node_17,26,25,1,0.0,0.036830942892136814,0.0,True
30-40_seed100,100,64,3,57,Node_26,25,24,0,0.0,0.014891072112372889,0.0,True
30-40_seed100,100,64,3,104,Node_30,28,27,0,0.0,0.022345070113775244,0.0,True
30-40_seed100,100,64,3,110,Node_24,27,26,1,0.0,0.024499941892473138,0.0,True
30-40_seed100,100,64,3,112,Node_10,26,25,3,0.07038379951451604,0.027080142113839085,2.5990926937767793,True
30-40_seed100,100,64,3,145,Node_16,27,26,3,0.01876012776189417,0.03413572736090426,0.5495745722231247,True
30-40_seed100,100,64,3,151,Node_20,26,25,0,0.0,0.034014412765972744,0.0,True
30-40_seed100,100,64,3,180,Node_15,26,25,0,0.0,0.03269186345912201,0.0,True
30-40_seed100,100,64,3,198,Node_22,25,24,1,0.0,0.023300667163983477,0.0,True
30-40_seed100,100,64,3,230,JoinNode_0_7_Node_8,24,23,0,0.0,0.033518494905289034,0.0,True
30-40_seed100,100,64,3,235,Node_32,23,22,0,0.0,0.03594862067008621,0.0,True
30-40_seed100,100,64,3,243,Node_29,22,21,1,0.0,0.03170031483333932,0.0,True
30-40_seed100,100,64,3,261,Node_21,21,20,3,0.09359336441162143,0.04751996394063449,1.9695588264449293,True
30-40_seed100,100,64,4,4,Node_3,23,22,0,0.0,0.03402523739629608,0.0,True
30-40_seed100,100,64,4,37,Node_30,31,30,0,0.0,0.018673355717157725,0.0,True
30-40_seed100,100,64,4,53,Node_15,31,30,2,0.0,0.026114967587772757,0.0,True
30-40_seed100,100,64,4,86,Node_33,26,25,6,0.1560826149297029,0.0370990626466043,4.207184866542423,True
30-40_seed100,100,64,4,97,Node_10,25,24,4,0.09724204933664617,0.0542018884210617,1.7940712430760986,True
30-40_seed100,100,64,4,100,Node_28,24,23,0,0.0,0.025726144477437176,0.0,True
