N,total_survivors,two_hop_survivors,coverage_frac,full_coverage,prop_allsurv_norm,prop_2hoponly_norm,denom_ratio,direct_norm,hbar_check_diff
6,5,4,0.8,False,0.0,0.0,1.25,,
5,4,3,0.75,False,0.46351854138008963,0.6180247218401195,1.3333333333333333,,
7,6,3,0.5,False,0.0,0.0,2.0,,
6,5,5,1.0,True,0.0,0.0,1.0,0.19091435665559447,9.027093339497583e-08
5,4,4,1.0,True,0.15358469185156343,0.15358469185156343,1.0,0.07246187550234438,1.0937604155714098e-08
4,3,3,1.0,True,0.6610127933379827,0.6610127933379827,1.0,0.2323954575092186,1.3008548904736017e-08
8,7,4,0.5714285714285714,False,0.0,0.0,1.75,,
7,6,4,0.6666666666666666,False,0.5308500227020574,0.7962750340530861,1.5,,
6,5,3,0.6,False,0.19116598160183035,0.31860996933638386,1.6666666666666667,,
9,8,5,0.625,False,0.30587820524126375,0.48940512838602207,1.6,,
9,8,5,0.625,False,0.06663261486358422,0.10661218378173475,1.6,,
9,8,5,0.625,False,0.07767854916344483,0.12428567866151174,1.6,,
12,11,6,0.5454545454545454,False,0.051893593666699545,0.09513825505561584,1.8333333333333333,,
12,11,3,0.2727272727272727,False,0.0,0.0,3.6666666666666665,,
9,8,5,0.625,False,0.8560973152658226,1.3697557044253161,1.6,,
10,9,6,0.6666666666666666,False,0.13073799813612902,0.1961069972041935,1.5,,
9,8,5,0.625,False,0.3252650789428054,0.5204241263084886,1.6,,
7,6,4,0.6666666666666666,False,0.3056284908564674,0.4584427362847011,1.5,,
10,9,4,0.4444444444444444,False,0.0,0.0,2.25,,
9,8,5,0.625,False,0.5276088925982263,0.844174228157162,1.6,,
8,7,5,0.7142857142857143,False,0.24497044869640913,0.34295862817497275,1.4,,
6,5,3,0.6,False,0.0,0.0,1.6666666666666667,,
5,4,3,0.75,False,0.5937601935867765,0.7916802581157019,1.3333333333333333,,
11,10,6,0.6,False,0.18827722368345134,0.3137953728057522,1.6666666666666667,,
9,8,7,0.875,False,0.0,0.0,1.1428571428571428,,
8,7,6,0.8571428571428571,False,0.28931999570125966,0.3375399949848029,1.1666666666666667,,
9,8,5,0.625,False,0.0,0.0,1.6,,
8,7,5,0.7142857142857143,False,0.2770056416424074,0.38780789829937024,1.4,,
7,6,4,0.6666666666666666,False,0.2968293812650939,0.44524407189764087,1.5,,
6,5,3,0.6,False,0.5461732822595862,0.910288803765977,1.6666666666666667,,
